expected,actual,error,max_error,pass
0.10698925641162782,0.10698925641162783,1.3877787807814457e-17,1.0698925641162783e-11,True
-0.4008708444384548,-0.4008708444384548,0.0,4.008708444384548e-11,True
0.31230809941529725,0.31230809941529725,0.0,3.1230809941529725e-11,True
0.595829145287784,0.595829145287784,0.0,5.95829145287784e-11,True
-0.5328552709651495,-0.5328552709651494,1.1102230246251565e-16,5.328552709651495e-11,True
0.4760939484491599,0.4760939484491599,0.0,4.7609394844915995e-11,True
-0.39875270769287796,-0.39875270769287796,0.0,3.98752707692878e-11,True
-0.09487662897469812,-0.0948766289746981,1.3877787807814457e-17,9.487662897469812e-12,True
-0.7023966714938561,-0.7023966714938561,0.0,7.023966714938562e-11,True
-0.30793302448563503,-0.30793302448563503,0.0,3.0793302448563507e-11,True
-0.22522753266746354,-0.22522753266746356,2.7755575615628914e-17,2.2522753266746354e-11,True
0.9286594528581454,0.9286594528581454,0.0,9.286594528581454e-11,True
0.7607366316687425,0.7607366316687425,0.0,7.607366316687426e-11,True
-0.2917383492473158,-0.2917383492473158,0.0,2.917383492473158e-11,True
0.3957670141231684,0.3957670141231684,0.0,3.957670141231684e-11,True
0.6548625038567994,0.6548625038567994,0.0,6.548625038567994e-11,True
-0.26508662569253255,-0.26508662569253255,0.0,2.6508662569253255e-11,True
1.100280980258334,1.100280980258334,0.0,1.100280980258334e-10,True
0.9673758167166798,0.9673758167166798,0.0,9.673758167166798e-11,True
1.2216150420901162,1.2216150420901162,0.0,1.2216150420901162e-10,True
-0.2795610500982494,-0.27956105009824933,5.551115123125783e-17,2.795610500982494e-11,True
0.12527312269782664,0.12527312269782664,0.0,1.2527312269782664e-11,True
0.5153765643739524,0.5153765643739524,0.0,5.153765643739524e-11,True
0.7944673138424834,0.7944673138424834,0.0,7.944673138424834e-11,True
-0.9752281174369845,-0.9752281174369845,0.0,9.752281174369845e-11,True
0.10667535003911488,0.10667535003911487,1.3877787807814457e-17,1.0667535003911489e-11,True
1.134459384068486,1.134459384068486,0.0,1.134459384068486e-10,True
1.051681718635781,1.0516817186357812,2.220446049250313e-16,1.051681718635781e-10,True
-0.3697004943058043,-0.3697004943058043,0.0,3.697004943058043e-11,True
0.46089281108907715,0.46089281108907715,0.0,4.6089281108907715e-11,True
1.4557593683905,1.4557593683905,0.0,1.4557593683905e-10,True
-0.10474243125351562,-0.10474243125351562,0.0,1.0474243125351563e-11,True
0.30476428801182837,0.30476428801182837,0.0,3.047642880118284e-11,True
0.08757864098365475,0.0875786409836547,5.551115123125783e-17,8.757864098365475e-12,True
1.6150505240344253,1.6150505240344253,0.0,1.6150505240344254e-10,True
0.058126435055405046,0.05812643505540504,6.938893903907228e-18,5.812643505540505e-12,True
-0.5066910122099753,-0.5066910122099753,0.0,5.066910122099753e-11,True
0.9207316088967472,0.9207316088967472,0.0,9.207316088967473e-11,True
-1.3902052913668823,-1.3902052913668823,0.0,1.3902052913668823e-10,True
0.2585570034895165,0.2585570034895165,0.0,2.585570034895165e-11,True
-0.24329275047706422,-0.24329275047706422,0.0,2.4329275047706424e-11,True
0.10996362587040365,0.10996362587040365,0.0,1.0996362587040366e-11,True
0.6022153230434248,0.6022153230434248,0.0,6.022153230434249e-11,True
0.1205689714874264,0.12056897148742646,5.551115123125783e-17,1.205689714874264e-11,True
0.10836735255352513,0.10836735255352513,0.0,1.0836735255352513e-11,True
0.19073657466647076,0.1907365746664707,5.551115123125783e-17,1.9073657466647076e-11,True
-0.3401787825446694,-0.3401787825446693,5.551115123125783e-17,3.401787825446694e-11,True
-1.128604135718193,-1.128604135718193,0.0,1.128604135718193e-10,True
-0.12147569041809905,-0.12147569041809907,1.3877787807814457e-17,1.2147569041809906e-11,True
0.2161461700015153,0.2161461700015153,0.0,2.161461700015153e-11,True
0.35276203317479493,0.3527620331747949,5.551115123125783e-17,3.527620331747949e-11,True
-0.5629000728395116,-0.5629000728395116,0.0,5.629000728395116e-11,True
