op_name,shape,count
aten::reshape,"[[3], []]",500
aten::reshape,"[[1, 129, 768], []]",496
aten::reshape,"[[1, 24, 49, 32], []]",400
aten::reshape,"[[1, 49, 768], []]",400
aten::reshape,"[[128, 3, 49, 32], []]",400
aten::reshape,"[[128, 49, 192], []]",400
aten::reshape,"[[128, 49, 96], []]",400
aten::reshape,"[[128, 6, 49, 32], []]",400
aten::reshape,"[[16, 49, 192], []]",400
aten::reshape,"[[16, 6, 49, 32], []]",400
aten::reshape,"[[2, 24, 49, 32], []]",400
aten::reshape,"[[2, 49, 768], []]",400
aten::reshape,"[[256, 3, 49, 32], []]",400
aten::reshape,"[[256, 49, 96], []]",400
aten::reshape,"[[32, 49, 192], []]",400
aten::reshape,"[[32, 6, 49, 32], []]",400
aten::reshape,"[[4, 24, 49, 32], []]",400
aten::reshape,"[[4, 49, 768], []]",400
aten::reshape,"[[512, 3, 49, 32], []]",400
aten::reshape,"[[512, 49, 96], []]",400
aten::reshape,"[[64, 3, 49, 32], []]",400
aten::reshape,"[[64, 49, 192], []]",400
aten::reshape,"[[64, 49, 96], []]",400
aten::reshape,"[[64, 6, 49, 32], []]",400
aten::reshape,"[[8, 24, 49, 32], []]",400
aten::reshape,"[[8, 49, 768], []]",400
aten::reshape,"[[96], []]",400
aten::reshape,"[[0, 90], []]",200
aten::reshape,"[[1, 1, 1, 7, 7, 768], []]",200
aten::reshape,"[[1, 1, 7, 1, 7, 768], []]",200
aten::reshape,"[[1, 24, 32, 49], []]",200
aten::reshape,"[[1, 24, 49, 49], []]",200
aten::reshape,"[[1, 28, 28, 192], []]",200
aten::reshape,"[[1, 28, 28, 768], []]",200
aten::reshape,"[[1, 32, 49, 32], []]",200
aten::reshape,"[[1, 4, 4, 7, 7, 192], []]",200
aten::reshape,"[[1, 4, 7, 4, 7, 192], []]",200
aten::reshape,"[[1, 49, 1024], []]",200
aten::reshape,"[[1, 49, 2304], []]",200
aten::reshape,"[[1, 49, 24, 32], []]",200
aten::reshape,"[[1, 56, 56, 384], []]",200
aten::reshape,"[[1, 56, 56, 96], []]",200
aten::reshape,"[[1, 7, 7, 3072], []]",200
aten::reshape,"[[1, 7, 7, 768], []]",200
aten::reshape,"[[1, 8, 7, 8, 7, 96], []]",200
aten::reshape,"[[1, 8, 8, 7, 7, 96], []]",200
aten::reshape,"[[100, 100], []]",200
aten::reshape,"[[128, 3, 32, 49], []]",200
aten::reshape,"[[128, 3, 49, 49], []]",200
aten::reshape,"[[128, 4, 49, 32], []]",200
aten::reshape,"[[128, 49, 128], []]",200
aten::reshape,"[[128, 49, 256], []]",200
aten::reshape,"[[128, 49, 288], []]",200
aten::reshape,"[[128, 49, 3, 32], []]",200
aten::reshape,"[[128, 49, 576], []]",200
aten::reshape,"[[128, 49, 6, 32], []]",200
aten::reshape,"[[128, 6, 32, 49], []]",200
aten::reshape,"[[128, 6, 49, 49], []]",200
aten::reshape,"[[128, 8, 49, 32], []]",200
aten::reshape,"[[1280], []]",200
aten::reshape,"[[13, 13], []]",200
aten::reshape,"[[159882, 4], []]",200
aten::reshape,"[[16, 49, 256], []]",200
aten::reshape,"[[16, 49, 576], []]",200
aten::reshape,"[[16, 49, 6, 32], []]",200
aten::reshape,"[[16, 6, 32, 49], []]",200
aten::reshape,"[[16, 6, 49, 49], []]",200
aten::reshape,"[[16, 8, 49, 32], []]",200
aten::reshape,"[[2, 1, 1, 7, 7, 768], []]",200
aten::reshape,"[[2, 1, 7, 1, 7, 768], []]",200
aten::reshape,"[[2, 24, 32, 49], []]",200
aten::reshape,"[[2, 24, 49, 49], []]",200
aten::reshape,"[[2, 28, 28, 192], []]",200
aten::reshape,"[[2, 28, 28, 768], []]",200
aten::reshape,"[[2, 32, 49, 32], []]",200
aten::reshape,"[[2, 4, 4, 7, 7, 192], []]",200
aten::reshape,"[[2, 4, 7, 4, 7, 192], []]",200
aten::reshape,"[[2, 49, 1024], []]",200
aten::reshape,"[[2, 49, 2304], []]",200
aten::reshape,"[[2, 49, 24, 32], []]",200
aten::reshape,"[[2, 56, 56, 384], []]",200
aten::reshape,"[[2, 56, 56, 96], []]",200
aten::reshape,"[[2, 7, 7, 3072], []]",200
aten::reshape,"[[2, 7, 7, 768], []]",200
aten::reshape,"[[2, 8, 7, 8, 7, 96], []]",200
aten::reshape,"[[2, 8, 8, 7, 7, 96], []]",200
aten::reshape,"[[200, 200], []]",200
aten::reshape,"[[25, 25], []]",200
aten::reshape,"[[256, 3, 32, 49], []]",200
aten::reshape,"[[256, 3, 49, 49], []]",200
aten::reshape,"[[256, 4, 49, 32], []]",200
aten::reshape,"[[256, 49, 128], []]",200
aten::reshape,"[[256, 49, 288], []]",200
aten::reshape,"[[256, 49, 3, 32], []]",200
aten::reshape,"[[32, 49, 256], []]",200
aten::reshape,"[[32, 49, 576], []]",200
aten::reshape,"[[32, 49, 6, 32], []]",200
aten::reshape,"[[32, 6, 32, 49], []]",200
aten::reshape,"[[32, 6, 49, 49], []]",200
aten::reshape,"[[32, 8, 49, 32], []]",200
aten::reshape,"[[4, 1, 1, 7, 7, 768], []]",200
aten::reshape,"[[4, 1, 7, 1, 7, 768], []]",200
aten::reshape,"[[4, 24, 32, 49], []]",200
aten::reshape,"[[4, 24, 49, 49], []]",200
aten::reshape,"[[4, 28, 28, 192], []]",200
aten::reshape,"[[4, 28, 28, 768], []]",200
aten::reshape,"[[4, 32, 49, 32], []]",200
aten::reshape,"[[4, 4, 4, 7, 7, 192], []]",200
aten::reshape,"[[4, 4, 7, 4, 7, 192], []]",200
aten::reshape,"[[4, 49, 1024], []]",200
aten::reshape,"[[4, 49, 2304], []]",200
aten::reshape,"[[4, 49, 24, 32], []]",200
aten::reshape,"[[4, 56, 56, 384], []]",200
aten::reshape,"[[4, 56, 56, 96], []]",200
aten::reshape,"[[4, 7, 7, 3072], []]",200
aten::reshape,"[[4, 7, 7, 768], []]",200
aten::reshape,"[[4, 8, 7, 8, 7, 96], []]",200
aten::reshape,"[[4, 8, 8, 7, 7, 96], []]",200
aten::reshape,"[[50, 50], []]",200
aten::reshape,"[[512, 3, 32, 49], []]",200
aten::reshape,"[[512, 3, 49, 49], []]",200
aten::reshape,"[[512, 4, 49, 32], []]",200
aten::reshape,"[[512, 49, 128], []]",200
aten::reshape,"[[512, 49, 288], []]",200
aten::reshape,"[[512, 49, 3, 32], []]",200
aten::reshape,"[[64, 3, 32, 49], []]",200
aten::reshape,"[[64, 3, 49, 49], []]",200
aten::reshape,"[[64, 4, 49, 32], []]",200
aten::reshape,"[[64, 49, 128], []]",200
aten::reshape,"[[64, 49, 256], []]",200
aten::reshape,"[[64, 49, 288], []]",200
aten::reshape,"[[64, 49, 3, 32], []]",200
aten::reshape,"[[64, 49, 576], []]",200
aten::reshape,"[[64, 49, 6, 32], []]",200
aten::reshape,"[[64, 6, 32, 49], []]",200
aten::reshape,"[[64, 6, 49, 49], []]",200
aten::reshape,"[[64, 8, 49, 32], []]",200
aten::reshape,"[[768], []]",200
aten::reshape,"[[8, 1, 1, 7, 7, 768], []]",200
aten::reshape,"[[8, 1, 7, 1, 7, 768], []]",200
aten::reshape,"[[8, 24, 32, 49], []]",200
aten::reshape,"[[8, 24, 49, 49], []]",200
aten::reshape,"[[8, 28, 28, 192], []]",200
aten::reshape,"[[8, 28, 28, 768], []]",200
aten::reshape,"[[8, 32, 49, 32], []]",200
aten::reshape,"[[8, 4, 4, 7, 7, 192], []]",200
aten::reshape,"[[8, 4, 7, 4, 7, 192], []]",200
aten::reshape,"[[8, 49, 1024], []]",200
aten::reshape,"[[8, 49, 2304], []]",200
aten::reshape,"[[8, 49, 24, 32], []]",200
aten::reshape,"[[8, 56, 56, 384], []]",200
aten::reshape,"[[8, 56, 56, 96], []]",200
aten::reshape,"[[8, 7, 7, 3072], []]",200
aten::reshape,"[[8, 7, 7, 768], []]",200
aten::reshape,"[[8, 8, 7, 8, 7, 96], []]",200
aten::reshape,"[[8, 8, 8, 7, 7, 96], []]",200
aten::reshape,"[[1, 100, 256], []]",184
aten::reshape,"[[30, 144, 512], []]",144
aten::reshape,"[[1, 850, 256], []]",108
aten::reshape,"[[0, 182, 2], []]",100
aten::reshape,"[[0, 363], []]",100
aten::reshape,"[[1, 1, 1, 7, 7, 1024], []]",100
aten::reshape,"[[1, 1, 7, 1, 7, 1024], []]",100
aten::reshape,"[[1, 100, 100, 3, 1], []]",100
aten::reshape,"[[1, 100, 100, 3, 4], []]",100
aten::reshape,"[[1, 13, 13, 3, 1], []]",100
aten::reshape,"[[1, 13, 13, 3, 4], []]",100
aten::reshape,"[[1, 14, 14, 768], []]",100
aten::reshape,"[[1, 159882, 4], []]",100
aten::reshape,"[[1, 200, 200, 3, 1], []]",100
aten::reshape,"[[1, 200, 200, 3, 4], []]",100
aten::reshape,"[[1, 25, 25, 3, 1], []]",100
aten::reshape,"[[1, 25, 25, 3, 4], []]",100
aten::reshape,"[[1, 28, 28, 1024], []]",100
aten::reshape,"[[1, 28, 28, 256], []]",100
aten::reshape,"[[1, 28, 28, 384], []]",100
aten::reshape,"[[1, 32, 32, 49], []]",100
aten::reshape,"[[1, 32, 49, 49], []]",100
aten::reshape,"[[1, 4, 4, 7, 7, 256], []]",100
aten::reshape,"[[1, 4, 7, 4, 7, 256], []]",100
aten::reshape,"[[1, 49, 3072], []]",100
aten::reshape,"[[1, 49, 32, 32], []]",100
aten::reshape,"[[1, 50, 50, 3, 1], []]",100
aten::reshape,"[[1, 50, 50, 3, 4], []]",100
aten::reshape,"[[1, 56, 56, 128], []]",100
aten::reshape,"[[1, 56, 56, 512], []]",100
aten::reshape,"[[1, 7, 7, 1024], []]",100
aten::reshape,"[[1, 7, 7, 1536], []]",100
aten::reshape,"[[1, 7, 7, 4096], []]",100
aten::reshape,"[[1, 8, 7, 8, 7, 128], []]",100
aten::reshape,"[[1, 8, 8, 7, 7, 128], []]",100
aten::reshape,"[[10000, 3, 4], []]",100
aten::reshape,"[[128, 4, 32, 49], []]",100
aten::reshape,"[[128, 4, 49, 49], []]",100
aten::reshape,"[[128, 49, 384], []]",100
aten::reshape,"[[128, 49, 4, 32], []]",100
aten::reshape,"[[128, 49, 768], []]",100
aten::reshape,"[[128, 49, 8, 32], []]",100
aten::reshape,"[[128, 8, 32, 49], []]",100
aten::reshape,"[[128, 8, 49, 49], []]",100
aten::reshape,"[[159882, 1], []]",100
aten::reshape,"[[159882], []]",100
aten::reshape,"[[16, 49, 768], []]",100
aten::reshape,"[[16, 49, 8, 32], []]",100
aten::reshape,"[[16, 8, 32, 49], []]",100
aten::reshape,"[[16, 8, 49, 49], []]",100
aten::reshape,"[[169, 3, 4], []]",100
aten::reshape,"[[2, 1, 1, 7, 7, 1024], []]",100
aten::reshape,"[[2, 1, 7, 1, 7, 1024], []]",100
aten::reshape,"[[2, 14, 14, 768], []]",100
aten::reshape,"[[2, 28, 28, 1024], []]",100
aten::reshape,"[[2, 28, 28, 256], []]",100
aten::reshape,"[[2, 28, 28, 384], []]",100
aten::reshape,"[[2, 32, 32, 49], []]",100
aten::reshape,"[[2, 32, 49, 49], []]",100
aten::reshape,"[[2, 4, 4, 7, 7, 256], []]",100
aten::reshape,"[[2, 4, 7, 4, 7, 256], []]",100
aten::reshape,"[[2, 49, 3072], []]",100
aten::reshape,"[[2, 49, 32, 32], []]",100
aten::reshape,"[[2, 56, 56, 128], []]",100
aten::reshape,"[[2, 56, 56, 512], []]",100
aten::reshape,"[[2, 7, 7, 1024], []]",100
aten::reshape,"[[2, 7, 7, 1536], []]",100
aten::reshape,"[[2, 7, 7, 4096], []]",100
aten::reshape,"[[2, 8, 7, 8, 7, 128], []]",100
aten::reshape,"[[2, 8, 8, 7, 7, 128], []]",100
aten::reshape,"[[2500, 3, 4], []]",100
aten::reshape,"[[256, 4, 32, 49], []]",100
aten::reshape,"[[256, 4, 49, 49], []]",100
aten::reshape,"[[256, 49, 384], []]",100
aten::reshape,"[[256, 49, 4, 32], []]",100
aten::reshape,"[[32, 49, 768], []]",100
aten::reshape,"[[32, 49, 8, 32], []]",100
aten::reshape,"[[32, 8, 32, 49], []]",100
aten::reshape,"[[32, 8, 49, 49], []]",100
aten::reshape,"[[4, 1, 1, 7, 7, 1024], []]",100
aten::reshape,"[[4, 1, 7, 1, 7, 1024], []]",100
aten::reshape,"[[4, 14, 14, 768], []]",100
aten::reshape,"[[4, 28, 28, 1024], []]",100
aten::reshape,"[[4, 28, 28, 256], []]",100
aten::reshape,"[[4, 28, 28, 384], []]",100
aten::reshape,"[[4, 32, 32, 49], []]",100
aten::reshape,"[[4, 32, 49, 49], []]",100
aten::reshape,"[[4, 4, 4, 7, 7, 256], []]",100
aten::reshape,"[[4, 4, 7, 4, 7, 256], []]",100
aten::reshape,"[[4, 49, 3072], []]",100
aten::reshape,"[[4, 49, 32, 32], []]",100
aten::reshape,"[[4, 56, 56, 128], []]",100
aten::reshape,"[[4, 56, 56, 512], []]",100
aten::reshape,"[[4, 7, 7, 1024], []]",100
aten::reshape,"[[4, 7, 7, 1536], []]",100
aten::reshape,"[[4, 7, 7, 4096], []]",100
aten::reshape,"[[4, 8, 7, 8, 7, 128], []]",100
aten::reshape,"[[4, 8, 8, 7, 7, 128], []]",100
aten::reshape,"[[40000, 3, 4], []]",100
aten::reshape,"[[4507, 2, 2], []]",100
aten::reshape,"[[512, 4, 32, 49], []]",100
aten::reshape,"[[512, 4, 49, 49], []]",100
aten::reshape,"[[512, 49, 384], []]",100
aten::reshape,"[[512, 49, 4, 32], []]",100
aten::reshape,"[[625, 3, 4], []]",100
aten::reshape,"[[64, 4, 32, 49], []]",100
aten::reshape,"[[64, 4, 49, 49], []]",100
aten::reshape,"[[64, 49, 384], []]",100
aten::reshape,"[[64, 49, 4, 32], []]",100
aten::reshape,"[[64, 49, 768], []]",100
aten::reshape,"[[64, 49, 8, 32], []]",100
aten::reshape,"[[64, 8, 32, 49], []]",100
aten::reshape,"[[64, 8, 49, 49], []]",100
aten::reshape,"[[8, 1, 1, 7, 7, 1024], []]",100
aten::reshape,"[[8, 1, 7, 1, 7, 1024], []]",100
aten::reshape,"[[8, 14, 14, 768], []]",100
aten::reshape,"[[8, 28, 28, 1024], []]",100
aten::reshape,"[[8, 28, 28, 256], []]",100
aten::reshape,"[[8, 28, 28, 384], []]",100
aten::reshape,"[[8, 32, 32, 49], []]",100
aten::reshape,"[[8, 32, 49, 49], []]",100
aten::reshape,"[[8, 4, 4, 7, 7, 256], []]",100
aten::reshape,"[[8, 4, 7, 4, 7, 256], []]",100
aten::reshape,"[[8, 49, 3072], []]",100
aten::reshape,"[[8, 49, 32, 32], []]",100
aten::reshape,"[[8, 56, 56, 128], []]",100
aten::reshape,"[[8, 56, 56, 512], []]",100
aten::reshape,"[[8, 7, 7, 1024], []]",100
aten::reshape,"[[8, 7, 7, 1536], []]",100
aten::reshape,"[[8, 7, 7, 4096], []]",100
aten::reshape,"[[8, 8, 7, 8, 7, 128], []]",100
aten::reshape,"[[8, 8, 8, 7, 7, 128], []]",100
aten::reshape,"[[1, 129, 12, 64], []]",96
aten::reshape,"[[1, 129, 3072], []]",96
aten::reshape,"[[30, 16, 144, 32], []]",72
aten::reshape,"[[1, 1024, 14, 14], []]",50
aten::reshape,"[[1, 1280, 16, 16], []]",50
aten::reshape,"[[1, 14, 14, 1024], []]",50
aten::reshape,"[[1, 28, 28, 512], []]",50
aten::reshape,"[[1, 7, 7, 2048], []]",50
aten::reshape,"[[1, 768, 14, 14], []]",50
aten::reshape,"[[2, 1024, 14, 14], []]",50
aten::reshape,"[[2, 1280, 16, 16], []]",50
aten::reshape,"[[2, 14, 14, 1024], []]",50
aten::reshape,"[[2, 28, 28, 512], []]",50
aten::reshape,"[[2, 7, 7, 2048], []]",50
aten::reshape,"[[2, 768, 14, 14], []]",50
aten::reshape,"[[4, 1024, 14, 14], []]",50
aten::reshape,"[[4, 1280, 16, 16], []]",50
aten::reshape,"[[4, 14, 14, 1024], []]",50
aten::reshape,"[[4, 28, 28, 512], []]",50
aten::reshape,"[[4, 7, 7, 2048], []]",50
aten::reshape,"[[4, 768, 14, 14], []]",50
aten::reshape,"[[8, 1024, 14, 14], []]",50
aten::reshape,"[[8, 1280, 16, 16], []]",50
aten::reshape,"[[8, 14, 14, 1024], []]",50
aten::reshape,"[[8, 28, 28, 512], []]",50
aten::reshape,"[[8, 7, 7, 2048], []]",50
aten::reshape,"[[8, 768, 14, 14], []]",50
aten::reshape,"[[1, 100, 8, 32], []]",48
aten::reshape,"[[20736], []]",48
aten::reshape,"[[1, 3400, 2048], []]",36
aten::reshape,"[[1, 3400, 512], []]",36
aten::reshape,"[[30, 16, 144, 144], []]",36
aten::reshape,"[[30, 16, 32, 144], []]",36
aten::reshape,"[[1, 256, 256], []]",26
aten::reshape,"[[1, 100, 2048], []]",24
aten::reshape,"[[1, 129], []]",24
aten::reshape,"[[1, 1024, 160], []]",16
aten::reshape,"[[1, 16384, 32], []]",16
aten::reshape,"[[1, 4096, 64], []]",16
aten::reshape,"[[108, 144, 256], []]",16
aten::reshape,"[[391, 144, 128], []]",16
aten::reshape,"[[9, 144, 1024], []]",16
aten::reshape,"[[1, 850, 2048], []]",14
aten::reshape,"[[1, 850, 8, 32], []]",12
aten::reshape,"[[1, 256, 160], []]",8
aten::reshape,"[[1, 256, 32], []]",8
aten::reshape,"[[1, 256, 64], []]",8
aten::reshape,"[[1, 8, 256, 32], []]",8
aten::reshape,"[[108, 8, 144, 32], []]",8
aten::reshape,"[[391, 4, 144, 32], []]",8
aten::reshape,"[[9, 32, 144, 32], []]",8
aten::reshape,"[[1, 256, 1024], []]",6
aten::reshape,"[[160], []]",6
aten::reshape,"[[32], []]",6
aten::reshape,"[[1, 1, 16384, 256], []]",4
aten::reshape,"[[1, 1, 16384, 32], []]",4
aten::reshape,"[[1, 1, 256, 32], []]",4
aten::reshape,"[[1, 1, 32, 256], []]",4
aten::reshape,"[[1, 1024, 640], []]",4
aten::reshape,"[[1, 13600, 1024], []]",4
aten::reshape,"[[1, 13600, 256], []]",4
aten::reshape,"[[1, 160, 1024], []]",4
aten::reshape,"[[1, 160, 16, 16], []]",4
aten::reshape,"[[1, 16384, 128], []]",4
aten::reshape,"[[1, 2, 256, 32], []]",4
aten::reshape,"[[1, 2, 32, 256], []]",4
aten::reshape,"[[1, 2, 4096, 256], []]",4
aten::reshape,"[[1, 2, 4096, 32], []]",4
aten::reshape,"[[1, 32, 16, 16], []]",4
aten::reshape,"[[1, 32, 16384], []]",4
aten::reshape,"[[1, 4096, 256], []]",4
aten::reshape,"[[1, 5, 1024, 256], []]",4
aten::reshape,"[[1, 5, 1024, 32], []]",4
aten::reshape,"[[1, 5, 256, 32], []]",4
aten::reshape,"[[1, 5, 32, 256], []]",4
aten::reshape,"[[1, 54400, 128], []]",4
aten::reshape,"[[1, 54400, 512], []]",4
aten::reshape,"[[1, 64, 16, 16], []]",4
aten::reshape,"[[1, 64, 4096], []]",4
aten::reshape,"[[1, 8, 256, 256], []]",4
aten::reshape,"[[1, 8, 32, 256], []]",4
aten::reshape,"[[1, 850, 1024], []]",4
aten::reshape,"[[1, 850, 4096], []]",4
aten::reshape,"[[108, 8, 144, 144], []]",4
aten::reshape,"[[108, 8, 32, 144], []]",4
aten::reshape,"[[391, 4, 144, 144], []]",4
aten::reshape,"[[391, 4, 32, 144], []]",4
aten::reshape,"[[9, 32, 144, 144], []]",4
aten::reshape,"[[9, 32, 32, 144], []]",4
aten::reshape,"[[1, 13600, 512], []]",2
aten::reshape,"[[1, 256, 128, 128], []]",2
aten::reshape,"[[1, 256, 16384], []]",2
aten::reshape,"[[1, 256, 4096], []]",2
aten::reshape,"[[1, 3400, 1024], []]",2
aten::reshape,"[[100, 256, 1, 1, 1], []]",2
aten::reshape,"[[150], []]",2
aten::reshape,"[[256, 1, 200, 272, 1], []]",2
aten::roll,"[[1, 14, 14, 384], [], []]",3600
aten::roll,"[[2, 14, 14, 384], [], []]",3600
aten::roll,"[[4, 14, 14, 384], [], []]",3600
aten::roll,"[[8, 14, 14, 384], [], []]",3600
aten::roll,"[[1, 14, 14, 512], [], []]",2700
aten::roll,"[[2, 14, 14, 512], [], []]",2700
aten::roll,"[[4, 14, 14, 512], [], []]",2700
aten::roll,"[[8, 14, 14, 512], [], []]",2700
aten::roll,"[[1, 28, 28, 192], [], []]",600
aten::roll,"[[1, 56, 56, 96], [], []]",600
aten::roll,"[[2, 28, 28, 192], [], []]",600
aten::roll,"[[2, 56, 56, 96], [], []]",600
aten::roll,"[[4, 28, 28, 192], [], []]",600
aten::roll,"[[4, 56, 56, 96], [], []]",600
aten::roll,"[[8, 28, 28, 192], [], []]",600
aten::roll,"[[8, 56, 56, 96], [], []]",600
aten::roll,"[[1, 28, 28, 256], [], []]",300
aten::roll,"[[1, 56, 56, 128], [], []]",300
aten::roll,"[[2, 28, 28, 256], [], []]",300
aten::roll,"[[2, 56, 56, 128], [], []]",300
aten::roll,"[[4, 28, 28, 256], [], []]",300
aten::roll,"[[4, 56, 56, 128], [], []]",300
aten::roll,"[[8, 28, 28, 256], [], []]",300
aten::roll,"[[8, 56, 56, 128], [], []]",300
aten::roll,"[[1, 60, 72, 512], [], []]",108
aten::roll,"[[1, 108, 144, 256], [], []]",12
aten::roll,"[[1, 204, 276, 128], [], []]",12
aten::roll,"[[1, 36, 36, 1024], [], []]",12
aten::rsub,"[[1, 1, 100, 850], [], []]",2
aten::rsub,"[[1, 1, 850, 850], [], []]",2
aten::select,"[[3, 257, 1, 1280], [], []]",4800
aten::select,"[[3, 257, 2, 1280], [], []]",4800
aten::select,"[[3, 257, 4, 1280], [], []]",4800
aten::select,"[[3, 257, 8, 1280], [], []]",4800
aten::select,"[[3, 16, 12, 49, 32], [], []]",3600
aten::select,"[[3, 197, 1, 1024], [], []]",3600
aten::select,"[[3, 197, 2, 1024], [], []]",3600
aten::select,"[[3, 197, 4, 1024], [], []]",3600
aten::select,"[[3, 197, 8, 1024], [], []]",3600
aten::select,"[[3, 32, 12, 49, 32], [], []]",3600
aten::select,"[[3, 4, 12, 49, 32], [], []]",3600
aten::select,"[[3, 8, 12, 49, 32], [], []]",3600
aten::select,"[[3, 16, 16, 49, 32], [], []]",2700
aten::select,"[[3, 32, 16, 49, 32], [], []]",2700
aten::select,"[[3, 4, 16, 49, 32], [], []]",2700
aten::select,"[[3, 8, 16, 49, 32], [], []]",2700
aten::select,"[[0, 4], [], []]",2600
aten::select,"[[3, 197, 1, 768], [], []]",1800
aten::select,"[[3, 197, 2, 768], [], []]",1800
aten::select,"[[3, 197, 4, 768], [], []]",1800
aten::select,"[[3, 197, 8, 768], [], []]",1800
aten::select,"[[0, 1], [], []]",1000
aten::select,"[[159882, 4], [], []]",600
aten::select,"[[3, 1, 24, 49, 32], [], []]",600
aten::select,"[[3, 128, 3, 49, 32], [], []]",600
aten::select,"[[3, 128, 6, 49, 32], [], []]",600
aten::select,"[[3, 16, 6, 49, 32], [], []]",600
aten::select,"[[3, 2, 24, 49, 32], [], []]",600
aten::select,"[[3, 256, 3, 49, 32], [], []]",600
aten::select,"[[3, 32, 6, 49, 32], [], []]",600
aten::select,"[[3, 4, 24, 49, 32], [], []]",600
aten::select,"[[3, 512, 3, 49, 32], [], []]",600
aten::select,"[[3, 64, 3, 49, 32], [], []]",600
aten::select,"[[3, 64, 6, 49, 32], [], []]",600
aten::select,"[[3, 8, 24, 49, 32], [], []]",600
aten::select,"[[4507, 4], [], []]",400
aten::select,"[[3, 1, 32, 49, 32], [], []]",300
aten::select,"[[3, 128, 4, 49, 32], [], []]",300
aten::select,"[[3, 128, 8, 49, 32], [], []]",300
aten::select,"[[3, 16, 8, 49, 32], [], []]",300
aten::select,"[[3, 2, 32, 49, 32], [], []]",300
aten::select,"[[3, 256, 4, 49, 32], [], []]",300
aten::select,"[[3, 32, 8, 49, 32], [], []]",300
aten::select,"[[3, 4, 32, 49, 32], [], []]",300
aten::select,"[[3, 512, 4, 49, 32], [], []]",300
aten::select,"[[3, 64, 4, 49, 32], [], []]",300
aten::select,"[[3, 64, 8, 49, 32], [], []]",300
aten::select,"[[3, 8, 32, 49, 32], [], []]",300
aten::select,"[[256], [], []]",250
aten::select,"[[1, 3, 224, 224], [], []]",200
aten::select,"[[1, 3, 800, 800], [], []]",200
aten::select,"[[1, 4507], [], []]",200
aten::select,"[[589824], [], []]",200
aten::select,"[[1, 3, 100, 100], [], []]",100
aten::select,"[[1, 3, 13, 13], [], []]",100
aten::select,"[[1, 3, 200, 200], [], []]",100
aten::select,"[[1, 3, 25, 25], [], []]",100
aten::select,"[[1, 3, 50, 50], [], []]",100
aten::select,"[[1, 4507, 4], [], []]",100
aten::select,"[[1, 197, 1024], [], []]",50
aten::select,"[[1, 197, 768], [], []]",50
aten::select,"[[1, 257, 1280], [], []]",50
aten::select,"[[2, 197, 1024], [], []]",50
aten::select,"[[2, 197, 768], [], []]",50
aten::select,"[[2, 257, 1280], [], []]",50
aten::select,"[[23296], [], []]",50
aten::select,"[[262144], [], []]",50
aten::select,"[[4, 197, 1024], [], []]",50
aten::select,"[[4, 197, 768], [], []]",50
aten::select,"[[4, 257, 1280], [], []]",50
aten::select,"[[8, 197, 1024], [], []]",50
aten::select,"[[8, 197, 768], [], []]",50
aten::select,"[[8, 257, 1280], [], []]",50
aten::select,"[[91], [], []]",50
aten::select,"[[1, 1, 100, 136], [], []]",2
aten::select,"[[1, 1, 200, 272], [], []]",2
aten::select,"[[1, 1, 25, 34], [], []]",2
aten::select,"[[1, 1, 50, 68], [], []]",2
aten::sigmoid,"[[1, 4507]]",100
aten::sigmoid,"[[0, 91, 28, 28]]",50
aten::sigmoid,"[[1, 100, 4]]",2
aten::silu,"[[1, 2049, 11008]]",256
aten::sin,"[[1, 2049, 128]]",8
aten::sin,"[[1, 25, 34, 64]]",8
aten::sin,"[[1, 100, 136, 64]]",4
aten::sin,"[[1, 200, 272, 64]]",4
aten::sin,"[[1, 50, 68, 64]]",4
aten::slice,"[[14, 14], [], [], [], []]",37800
aten::slice,"[[3, 14], [], [], [], []]",12600
aten::slice,"[[4, 14], [], [], [], []]",12600
aten::slice,"[[7, 14], [], [], [], []]",12600
aten::slice,"[[28, 28], [], [], [], []]",5400
aten::slice,"[[56, 56], [], [], [], []]",5400
aten::slice,"[[1, 14, 14, 384], [], [], [], []]",2800
aten::slice,"[[2, 14, 14, 384], [], [], [], []]",2800
aten::slice,"[[4, 14, 14, 384], [], [], [], []]",2800
aten::slice,"[[8, 14, 14, 384], [], [], [], []]",2800
aten::slice,"[[0, 4], [], [], [], []]",2500
aten::slice,"[[1, 14, 14, 512], [], [], [], []]",2000
aten::slice,"[[2, 14, 14, 512], [], [], [], []]",2000
aten::slice,"[[4, 14, 14, 512], [], [], [], []]",2000
aten::slice,"[[8, 14, 14, 512], [], [], [], []]",2000
aten::slice,"[[21, 28], [], [], [], []]",1800
aten::slice,"[[3, 28], [], [], [], []]",1800
aten::slice,"[[3, 56], [], [], [], []]",1800
aten::slice,"[[4, 28], [], [], [], []]",1800
aten::slice,"[[4, 56], [], [], [], []]",1800
aten::slice,"[[49, 56], [], [], [], []]",1800
aten::slice,"[[159882, 4], [], [], [], []]",1500
aten::slice,"[[0, 364], [], [], [], []]",1200
aten::slice,"[[1, 32, 2049, 128], [], [], [], []]",1024
aten::slice,"[[0], [], [], [], []]",800
aten::slice,"[[1, 28, 28, 192], [], [], [], []]",800
aten::slice,"[[1, 56, 56, 96], [], [], [], []]",800
aten::slice,"[[2, 28, 28, 192], [], [], [], []]",800
aten::slice,"[[2, 56, 56, 96], [], [], [], []]",800
aten::slice,"[[4, 28, 28, 192], [], [], [], []]",800
